5994	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
6007	[['reggae', '100'], ['pop', '100']]
6008	[['reggae', '100']]
6010	[['reggae', '100'], ['popfolk', '100']]
6011	[['classical', '100']]
6012	[['reggae', '100']]
6013	[['reggae', '100']]
6014	[['reggae', '100']]
6015	[['reggae', '100']]
6016	[['reggae', '100']]
6017	[['reggae', '100']]
6146	[['electronic', '100']]
6147	[['electronic', '100']]
6148	[['electronic', '100']]
6149	[['electronic', '100']]
6150	[['electronic', '100']]
6151	[['electronic', '100']]
6152	[['electronic', '100']]
6153	[['electronic', '100']]
6154	[['electronic', '100']]
6155	[['electronic', '100']]
6156	[['electronic', '100']]
6495	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
6496	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
6497	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
6498	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
6499	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
6500	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
6719	[['alternative', '100'], ['rock', '100'], ['pop', '100']]
6720	[['pop', '100']]
6721	[['pop', '100']]
6722	[['pop', '100']]
6723	[['pop', '100']]
6724	[['pop', '100']]
6725	[['pop', '100'], ['folk', '100']]
6726	[['pop', '100'], ['popfolk', '100']]
6727	[['pop', '100'], ['classical', '100']]
6728	[['pop', '100']]
6729	[['pop', '100'], ['jazz', '100']]
6730	[['pop', '100']]
6731	[['pop', '100']]
6732	[['pop', '100']]
7041	[['electronic', '100']]
7092	[['pop', '100'], ['world', '100']]
7093	[['world', '100'], ['popfolk', '100']]
7094	[['world', '100'], ['popfolk', '100']]
7095	[['pop', '100'], ['world', '100']]
7096	[['pop', '100'], ['world', '100']]
7097	[['pop', '100'], ['world', '100']]
7098	[['pop', '100'], ['world', '100']]
7099	[['pop', '100'], ['world', '100']]
7245	[['electronic', '100'], ['easylistening', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7246	[['techno', '100'], ['electronic', '100'], ['world', '100'], ['soundtrack', '100']]
7247	[['electronic', '100'], ['easylistening', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7248	[['techno', '100'], ['electronic', '100'], ['world', '100'], ['soundtrack', '100']]
7249	[['electronic', '100'], ['easylistening', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7250	[['techno', '100'], ['electronic', '100'], ['world', '100'], ['soundtrack', '100']]
7251	[['techno', '100'], ['electronic', '100'], ['world', '100'], ['soundtrack', '100']]
7252	[['techno', '100'], ['electronic', '100'], ['world', '100'], ['soundtrack', '100']]
7253	[['electronic', '100'], ['easylistening', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7254	[['electronic', '100'], ['easylistening', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7255	[['techno', '100'], ['electronic', '100'], ['world', '100'], ['soundtrack', '100']]
7256	[['electronic', '100'], ['easylistening', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7257	[['electronic', '100'], ['easylistening', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7258	[['classical', '100'], ['electronic', '100'], ['soundtrack', '100'], ['world', '100'], ['techno', '100']]
7259	[['techno', '100'], ['electronic', '100'], ['world', '100'], ['soundtrack', '100']]
7358	[['pop', '100']]
7359	[['pop', '100'], ['lounge', '100'], ['easylistening', '100']]
7360	[['pop', '100']]
7361	[['pop', '100']]
7362	[['pop', '100']]
7363	[['pop', '100']]
7364	[['pop', '100']]
7408	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
7759	[['experimental', '100'], ['alternative', '100'], ['reggae', '100'], ['electronic', '100']]
7760	[['reggae', '100'], ['electronic', '100']]
7761	[['reggae', '100'], ['electronic', '100']]
7762	[['reggae', '100'], ['electronic', '100']]
7763	[['reggae', '100'], ['electronic', '100']]
7764	[['reggae', '100'], ['electronic', '100']]
8453	[['rock', '100']]
8454	[['pop', '100'], ['popfolk', '100']]
8455	[['rock', '100']]
8457	[['rock', '100']]
8458	[['rock', '100']]
8459	[['rock', '100']]
8460	[['rock', '100']]
8682	[['rock', '100']]
8683	[['pop', '100'], ['rock', '100']]
8685	[['pop', '100'], ['rock', '100']]
9506	[['alternative', '100'], ['electronic', '100'], ['rock', '100'], ['experimental', '100'], ['metal', '100'], ['pop', '100']]
9507	[['alternative', '100'], ['electronic', '100'], ['rock', '100'], ['experimental', '100'], ['metal', '100'], ['pop', '100']]
9511	[['alternative', '100'], ['electronic', '100'], ['rock', '100'], ['experimental', '100'], ['metal', '100'], ['pop', '100']]
9517	[['alternative', '100'], ['electronic', '100'], ['rock', '100'], ['experimental', '100'], ['metal', '100'], ['pop', '100']]
9879	[['electronic', '100'], ['dance', '100']]
9887	[['electronic', '100'], ['easylistening', '100']]
10053	[['metal', '100'], ['rock', '100']]
10054	[['metal', '100'], ['rock', '100']]
10057	[['metal', '100'], ['rock', '100']]
10058	[['metal', '100'], ['rock', '100']]
10558	[['metal', '100']]
10559	[['metal', '100']]
10560	[['metal', '100']]
10562	[['metal', '100']]
10563	[['metal', '100']]
10564	[['metal', '100']]
10565	[['metal', '100']]
10566	[['metal', '100']]
10567	[['metal', '100']]
10568	[['metal', '100']]
10569	[['metal', '100']]
10570	[['metal', '100']]
10571	[['metal', '100']]
10572	[['metal', '100']]
10573	[['metal', '100']]
10574	[['metal', '100']]
10575	[['metal', '100']]
10576	[['metal', '100']]
10577	[['metal', '100']]
10578	[['metal', '100']]
10805	[['electronic', '100']]
10808	[['electronic', '100']]
10810	[['electronic', '100']]
10811	[['electronic', '100']]
11314	[['electronic', '100']]
11745	[['jazz', '100']]
11747	[['jazz', '100']]
11750	[['jazz', '100']]
11751	[['jazz', '100']]
11756	[['jazz', '100']]
11760	[['jazz', '100']]
11765	[['jazz', '100']]
11767	[['jazz', '100']]
11771	[['jazz', '100']]
11773	[['jazz', '100']]
11839	[['classical', '100']]
11840	[['classical', '100']]
11841	[['classical', '100']]
11842	[['classical', '100']]
11843	[['classical', '100']]
11844	[['classical', '100']]
11845	[['classical', '100']]
12112	[['electronic', '100']]
12113	[['electronic', '100']]
12124	[['electronic', '100']]
12306	[['funk', '100']]
13014	[['pop', '100'], ['rock', '100']]
13015	[['pop', '100']]
13016	[['pop', '100']]
13398	[['instrumentalpop', '100']]
13400	[['folk', '100']]
14037	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
14045	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
14046	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
14343	[['rock', '100']]
14344	[['rock', '100']]
14345	[['rock', '100']]
14346	[['rock', '100']]
14347	[['rock', '100']]
14348	[['rock', '100']]
14851	[['electronic', '100']]
15159	[['electronic', '100'], ['triphop', '100'], ['soundtrack', '100'], ['easylistening', '100']]
15160	[['pop', '100'], ['rock', '100']]
15161	[['instrumentalpop', '100'], ['pop', '100'], ['rock', '100']]
15162	[['pop', '100'], ['rock', '100']]
15163	[['instrumentalpop', '100'], ['electronic', '100'], ['triphop', '100'], ['pop', '100']]
15164	[['electronic', '100'], ['soundtrack', '100'], ['easylistening', '100']]
15165	[['experimental', '100'], ['electronic', '100'], ['chillout', '100'], ['pop', '100']]
15166	[['dance', '100'], ['electronic', '100'], ['soundtrack', '100'], ['pop', '100'], ['techno', '100']]
15167	[['instrumentalpop', '100'], ['electronic', '100'], ['easylistening', '100'], ['pop', '100'], ['chillout', '100']]
15168	[['pop', '100'], ['electronic', '100'], ['chillout', '100'], ['ambient', '100']]
15169	[['instrumentalpop', '100'], ['electronic', '100'], ['soundtrack', '100'], ['pop', '100']]
15170	[['experimental', '100'], ['electronic', '100'], ['triphop', '100'], ['pop', '100']]
15171	[['electronic', '100'], ['triphop', '100'], ['soundtrack', '100'], ['pop', '100']]
16038	[['electronic', '100'], ['hip hop', '100']]
16039	[['electronic', '100'], ['hip hop', '100']]
16040	[['electronic', '100'], ['ambient', '100']]
16041	[['electronic', '100'], ['hip hop', '100']]
16092	[['metal', '100']]
16096	[['metal', '100']]
16101	[['metal', '100']]
17170	[['classical', '100'], ['soundtrack', '100']]
17171	[['classical', '100'], ['orchestral', '100'], ['soundtrack', '100']]
17172	[['classical', '100'], ['soundtrack', '100']]
17174	[['classical', '100'], ['soundtrack', '100']]
17175	[['classical', '100'], ['soundtrack', '100']]
17176	[['electronic', '100'], ['classical', '100'], ['soundtrack', '100'], ['ambient', '100']]
17177	[['classical', '100'], ['soundtrack', '100']]
17178	[['classical', '100'], ['soundtrack', '100']]
17240	[['experimental', '100'], ['alternative', '100']]
17475	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17476	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17477	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17478	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17479	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17480	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17481	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17482	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17483	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17484	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17485	[['experimental', '100'], ['alternative', '100'], ['electronic', '100']]
17778	[['electronic', '100'], ['chillout', '100'], ['ambient', '100'], ['soundtrack', '100'], ['lounge', '100']]
17941	[['electronic', '100']]
17949	[['electronic', '100']]
18019	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
18022	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
18024	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
18499	[['electronic', '100']]
18500	[['electronic', '100']]
18501	[['electronic', '100']]
18502	[['electronic', '100']]
18503	[['electronic', '100']]
18504	[['electronic', '100']]
18505	[['electronic', '100']]
18506	[['electronic', '100']]
18851	[['electronic', '100']]
18863	[['electronic', '100'], ['jazz', '100'], ['hip hop', '100']]
18865	[['electronic', '100'], ['classical', '100'], ['triphop', '100']]
19115	[['electronic', '100'], ['jazz', '100']]
19116	[['electronic', '100'], ['jazz', '100']]
19120	[['electronic', '100'], ['jazz', '100']]
19252	[['electronic', '100'], ['jazz', '100']]
19255	[['electronic', '100'], ['jazz', '100']]
19257	[['electronic', '100'], ['jazz', '100']]
19260	[['electronic', '100'], ['jazz', '100']]
19846	[['triphop', '100']]
19848	[['alternative', '100'], ['rock', '100']]
19850	[['reggae', '100'], ['alternative', '100'], ['rock', '100'], ['jazz', '100']]
19851	[['alternative', '100'], ['jazz', '100']]
19852	[['rock', '100']]
19853	[['alternative', '100'], ['rock', '100'], ['jazz', '100']]
19854	[['alternative', '100'], ['funk', '100'], ['jazz', '100']]
19855	[['rock', '100']]
19856	[['reggae', '100'], ['alternative', '100'], ['rock', '100'], ['jazz', '100']]
19860	[['pop', '100']]
20515	[['electronic', '100']]
20565	[['pop', '100'], ['indie', '100'], ['rock', '100']]
20566	[['pop', '100'], ['indie', '100'], ['rock', '100']]
20568	[['pop', '100'], ['indie', '100']]
20571	[['pop', '100'], ['indie', '100']]
20572	[['pop', '100'], ['indie', '100']]
20573	[['pop', '100'], ['indie', '100'], ['rock', '100']]
20574	[['pop', '100'], ['indie', '100'], ['rock', '100']]
20575	[['pop', '100'], ['indie', '100'], ['rock', '100']]
20577	[['pop', '100'], ['indie', '100'], ['rock', '100']]
20578	[['pop', '100'], ['indie', '100']]
20740	[['experimental', '100'], ['soundtrack', '100'], ['electronic', '100'], ['jazz', '100']]
20742	[['pop', '100'], ['poprock', '100'], ['soundtrack', '100'], ['easylistening', '100']]
20743	[['experimental', '100'], ['soundtrack', '100'], ['jazz', '100']]
20744	[['experimental', '100'], ['rock', '100'], ['soundtrack', '100']]
22063	[['rock', '100']]
22546	[]
22547	[]
22548	[]
22549	[['jazz', '100']]
22550	[['jazz', '100']]
22551	[]
22772	[['pop', '100'], ['popfolk', '100']]
22824	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22825	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22826	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22828	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22829	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22830	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22832	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22833	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22834	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22836	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
22876	[['electronic', '100'], ['easylistening', '100']]
22877	[['electronic', '100'], ['easylistening', '100']]
22878	[['electronic', '100'], ['easylistening', '100']]
22879	[['electronic', '100'], ['easylistening', '100']]
22880	[['electronic', '100'], ['easylistening', '100']]
22881	[['electronic', '100'], ['easylistening', '100']]
22882	[['electronic', '100'], ['easylistening', '100']]
22883	[['electronic', '100'], ['easylistening', '100']]
22884	[['electronic', '100'], ['easylistening', '100']]
22885	[['electronic', '100'], ['easylistening', '100']]
23620	[['electronic', '100']]
24017	[['electronic', '100'], ['dance', '100']]
24018	[['electronic', '100'], ['trance', '100']]
24019	[['electronic', '100']]
24020	[['techno', '100'], ['electronic', '100'], ['dance', '100']]
24022	[['techno', '100']]
24023	[['triphop', '100']]
24024	[['trance', '100'], ['techno', '100']]
24026	[['newage', '100'], ['electronic', '100']]
24028	[['electronic', '100'], ['orchestral', '100']]
24112	[['electronic', '100'], ['pop', '100']]
24113	[['electronic', '100'], ['pop', '100']]
24114	[['electronic', '100'], ['pop', '100']]
24116	[['electronic', '100'], ['pop', '100']]
24117	[['electronic', '100'], ['pop', '100']]
24118	[['electronic', '100'], ['pop', '100']]
24119	[['electronic', '100'], ['pop', '100']]
24318	[['electronic', '100'], ['soundtrack', '100']]
24319	[['electronic', '100'], ['soundtrack', '100']]
24320	[['electronic', '100'], ['classical', '100'], ['soundtrack', '100']]
24321	[['soundtrack', '100'], ['pop', '100'], ['jazz', '100']]
24560	[['experimental', '100'], ['ambient', '100']]
24562	[['experimental', '100'], ['ambient', '100']]
24566	[['experimental', '100'], ['ambient', '100']]
24568	[['experimental', '100'], ['ambient', '100']]
24835	[['classical', '100'], ['soundtrack', '100']]
24836	[['electronic', '100'], ['classical', '100'], ['soundtrack', '100']]
24837	[['classical', '100'], ['soundtrack', '100']]
24838	[['easylistening', '100'], ['soundtrack', '100'], ['ambient', '100']]
24839	[['electronic', '100'], ['soundtrack', '100'], ['ambient', '100']]
24840	[['classical', '100'], ['soundtrack', '100']]
24841	[['electronic', '100'], ['soundtrack', '100']]
24842	[['classical', '100'], ['soundtrack', '100']]
25244	[['soundtrack', '100'], ['easylistening', '100']]
25245	[['orchestral', '100'], ['soundtrack', '100']]
25246	[['soundtrack', '100']]
25247	[['soundtrack', '100'], ['easylistening', '100']]
25248	[['soundtrack', '100'], ['easylistening', '100']]
25249	[['soundtrack', '100'], ['easylistening', '100']]
25250	[['classical', '100'], ['easylistening', '100']]
25251	[['soundtrack', '100'], ['easylistening', '100']]
25252	[['easylistening', '100']]
25253	[['soundtrack', '100'], ['easylistening', '100']]
25254	[['lounge', '100'], ['easylistening', '100']]
25379	[['orchestral', '100'], ['easylistening', '100']]
25380	[['classical', '100'], ['soundtrack', '100']]
25381	[['orchestral', '100'], ['soundtrack', '100']]
25382	[['soundtrack', '100'], ['easylistening', '100']]
25383	[['soundtrack', '100'], ['easylistening', '100']]
25384	[['orchestral', '100'], ['soundtrack', '100']]
25385	[['orchestral', '100'], ['soundtrack', '100']]
25386	[['classical', '100'], ['soundtrack', '100']]
25387	[['orchestral', '100'], ['soundtrack', '100']]
25388	[['orchestral', '100'], ['soundtrack', '100']]
25389	[['atmospheric', '100'], ['soundtrack', '100']]
25390	[['easylistening', '100']]
25391	[['soundtrack', '100'], ['easylistening', '100']]
25553	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25554	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25555	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25556	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25557	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25558	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25559	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25560	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25561	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25562	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25563	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25564	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25565	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25566	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25567	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25568	[['alternative', '100'], ['funk', '100'], ['indie', '100'], ['rock', '100'], ['pop', '100']]
25801	[['electronic', '100'], ['easylistening', '100']]
25802	[['electronic', '100'], ['easylistening', '100']]
25803	[['electronic', '100'], ['easylistening', '100']]
25804	[['electronic', '100'], ['easylistening', '100']]
25805	[['electronic', '100'], ['easylistening', '100']]
25806	[['electronic', '100'], ['easylistening', '100']]
25807	[['electronic', '100'], ['easylistening', '100']]
25808	[['electronic', '100'], ['easylistening', '100']]
25809	[['electronic', '100'], ['easylistening', '100']]
25810	[['electronic', '100'], ['easylistening', '100']]
25811	[['electronic', '100'], ['easylistening', '100']]
25812	[['electronic', '100'], ['easylistening', '100']]
25813	[['electronic', '100'], ['easylistening', '100']]
26219	[['electronic', '100'], ['jazz', '100']]
26220	[['instrumentalpop', '100'], ['pop', '100'], ['jazz', '100']]
26222	[['instrumentalpop', '100'], ['jazz', '100']]
26224	[['rock', '100'], ['jazz', '100']]
26226	[['instrumentalpop', '100'], ['jazz', '100']]
26227	[['experimental', '100'], ['alternative', '100'], ['jazz', '100']]
26228	[['jazz', '100']]
26230	[['metal', '100'], ['jazz', '100']]
26232	[['instrumentalpop', '100'], ['funk', '100'], ['jazz', '100']]
26233	[['experimental', '100'], ['alternative', '100'], ['jazz', '100']]
26234	[['jazz', '100']]
26235	[['experimental', '100'], ['alternative', '100'], ['jazz', '100']]
26321	[['pop', '100']]
26427	[['orchestral', '100'], ['soundtrack', '100']]
26428	[['classical', '100'], ['soundtrack', '100']]
26429	[['classical', '100'], ['soundtrack', '100']]
26430	[['orchestral', '100'], ['soundtrack', '100']]
26431	[['classical', '100'], ['soundtrack', '100']]
26432	[['classical', '100'], ['soundtrack', '100']]
26433	[['soundtrack', '100'], ['easylistening', '100']]
26434	[['classical', '100'], ['soundtrack', '100']]
26435	[['lounge', '100'], ['easylistening', '100']]
26436	[['soundtrack', '100'], ['easylistening', '100']]
26437	[['easylistening', '100']]
26438	[['atmospheric', '100'], ['soundtrack', '100']]
26439	[['classical', '100'], ['soundtrack', '100']]
26440	[['orchestral', '100'], ['soundtrack', '100']]
26825	[['electronic', '100'], ['pop', '100']]
26826	[['electronic', '100'], ['pop', '100']]
26827	[['instrumentalpop', '100'], ['soundtrack', '100'], ['pop', '100'], ['lounge', '100']]
26828	[['electronic', '100'], ['pop', '100']]
26831	[['electronic', '100'], ['pop', '100']]
26899	[['instrumentalpop', '100'], ['easylistening', '100']]
29915	[['atmospheric', '100'], ['electronic', '100'], ['ambient', '100']]
30662	[['trance', '100'], ['dance', '100']]
30663	[['techno', '100'], ['trance', '100'], ['dance', '100']]
30664	[['trance', '100'], ['techno', '100']]
30686	[['trance', '100'], ['techno', '100']]
30688	[['trance', '100'], ['dance', '100']]
30729	[['trance', '100'], ['dance', '100']]
30735	[['trance', '100'], ['dance', '100']]
30736	[['trance', '100'], ['dance', '100']]
30857	[['rock', '100']]
30858	[['rock', '100']]
30859	[['alternative', '100'], ['rock', '100']]
30860	[['rock', '100']]
30861	[['rock', '100'], ['popfolk', '100']]
30862	[['rock', '100']]
30863	[['rock', '100']]
30864	[['rock', '100']]
30865	[['rock', '100']]
30866	[['rock', '100'], ['jazz', '100']]
30867	[['rock', '100'], ['jazz', '100']]
30868	[['rock', '100']]
31207	[['electronic', '100'], ['trance', '100'], ['chillout', '100']]
31208	[['electronic', '100'], ['trance', '100'], ['chillout', '100']]
31209	[['electronic', '100'], ['trance', '100'], ['chillout', '100']]
31210	[['electronic', '100'], ['trance', '100'], ['chillout', '100']]
31211	[['electronic', '100'], ['trance', '100']]
31212	[['electronic', '100'], ['trance', '100'], ['chillout', '100'], ['ambient', '100']]
31213	[['electronic', '100'], ['trance', '100']]
31214	[['electronic', '100'], ['trance', '100'], ['chillout', '100']]
31215	[['electronic', '100'], ['trance', '100']]
31228	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
31229	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
31231	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
31232	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
31233	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
31234	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
31797	[['experimental', '100'], ['alternative', '100'], ['rock', '100'], ['electronic', '100']]
31798	[['experimental', '100'], ['alternative', '100'], ['rock', '100'], ['electronic', '100']]
31799	[['experimental', '100'], ['alternative', '100'], ['rock', '100'], ['electronic', '100']]
31800	[['experimental', '100'], ['alternative', '100'], ['rock', '100'], ['electronic', '100']]
31801	[['experimental', '100'], ['alternative', '100'], ['rock', '100'], ['electronic', '100']]
32538	[['electronic', '100'], ['lounge', '100'], ['easylistening', '100']]
33322	[['electronic', '100'], ['easylistening', '100']]
33323	[['electronic', '100'], ['easylistening', '100']]
33324	[['electronic', '100'], ['easylistening', '100']]
33325	[['electronic', '100'], ['easylistening', '100']]
33326	[['electronic', '100'], ['easylistening', '100']]
33327	[['electronic', '100'], ['easylistening', '100']]
33388	[['electronic', '100'], ['trance', '100'], ['chillout', '100'], ['ambient', '100']]
33389	[['electronic', '100'], ['trance', '100']]
33390	[['electronic', '100'], ['trance', '100'], ['ambient', '100']]
33391	[['electronic', '100'], ['trance', '100']]
33392	[['newage', '100'], ['electronic', '100'], ['trance', '100']]
33393	[['electronic', '100'], ['trance', '100']]
33449	[['easylistening', '100']]
33450	[['easylistening', '100']]
33451	[['easylistening', '100']]
33452	[['easylistening', '100']]
33453	[['easylistening', '100']]
33627	[['world', '100'], ['funk', '100'], ['jazz', '100']]
